"endTime","artistName","trackName","msPlayed"
"2022-07-06 16:44","Earth, Wind & Fire","Let's Groove",237779
"2022-07-07 12:11","Earth, Wind & Fire","Let's Groove",3959
"2022-07-07 12:11","Hampton The Hampster","The HampsterDance Song",1093
"2022-07-07 12:11","Gloryhammer","Universe on Fire",1914
"2022-07-07 12:14","Powerwolf","Die, Die, Crucify",180720
"2022-07-07 12:17","Andrey Avkhimovich","At Doom's Gate",106184
"2022-07-07 12:29","Powerwolf","Amen & Attack",120089
"2022-07-07 12:57","Powerwolf","Amen & Attack",114784
"2022-07-07 12:59","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133723
"2022-07-07 13:03","Rick Astley","Together Forever",205566
"2022-07-07 13:07","Grailknights","Pumping Iron Power",233198
"2022-07-07 13:11","Beast In Black","No Surrender",44109
"2022-07-07 13:11","Boney M.","Rasputin",1035
"2022-07-07 13:11","Rammstein","Amerika",226789
"2022-07-07 13:16","Powerwolf","Demons Are a Girl's Best Friend",218080
"2022-07-07 13:20","Ilmari Hakkola","Bad Piggies Theme",14899
"2022-07-07 13:20","Graeme Cornies","I'm My Own Master Now - Platinum Mix",3369
"2022-07-07 13:20","Funk Overload","Love the Way You Move",5710
"2022-07-07 13:20","Os Kmaradas","Os Seis Manés, Pt. 2",229854
"2022-07-07 13:24","Beast In Black","Cry Out For A Hero",208027
"2022-07-07 13:29","Powerwolf","Incense & Iron",237933
"2022-07-07 13:39","Michael Jackson","Smooth Criminal - 2012 Remaster",257760
"2022-07-07 14:10","Blondie","One Way Or Another - Remastered 2001",215106
"2022-07-07 14:18","Earth, Wind & Fire","September",14878
"2022-07-07 14:18","Mick Gordon","Bfg Division",506821
"2022-07-07 14:31","Brothers of Metal","Powersnake",144355
"2022-07-07 15:43","Brothers of Metal","Powersnake",79423
"2022-07-07 15:52","Lena Raine","otherside",195303
"2022-07-07 16:02","Powerwolf","Army of the Night",201386
"2022-07-07 16:25","Michael Jackson","The Way You Make Me Feel - 2012 Remaster",78273
"2022-07-07 16:28","Toby Fox","BIG SHOT",142315
"2022-07-07 16:32","Crush 40","Live & Learn",270814
"2022-07-07 16:32","The Chalkeaters","Doom Crossing: Eternal Horizons",13530
"2022-07-07 16:36","Brothers of Metal","Death of the God of Light",210396
"2022-07-07 17:05","Orden Ogan","Gunman",317765
"2022-07-07 17:10","KEN BLAST","The Top - Extended",280055
"2022-07-07 17:38","Powerwolf","Blessed & Possessed",118547
"2022-07-07 19:15","Powerwolf","Blessed & Possessed",164188
"2022-07-07 19:21","Eurythmics","Sweet Dreams (Are Made of This) - Remastered",216990
"2022-07-07 19:28","Alestorm","Treasure Chest Party Quest",256417
"2022-07-07 19:32","アトラスサウンドチーム","specialist",243786
"2022-07-07 19:48","Bonnie Tyler","Holding Out for a Hero - From ""Footloose"" Soundtrack",4225
"2022-07-07 23:11","Bonnie Tyler","Holding Out for a Hero - From ""Footloose"" Soundtrack",344672
"2022-07-07 23:15","Brothers of Metal","Chain Breaker",233337
"2022-07-07 23:28","Powerwolf","Fire & Forgive",189819
"2022-07-08 00:00","Powerwolf","Fire & Forgive",80938
"2022-07-08 00:20","NOMA","Brain Power - Long Version",367827
"2022-07-08 00:32","Cyndi Lauper","Girls Just Want to Have Fun",238306
"2022-07-08 00:33","錦山彰(中谷一博)","JUDGEMENT-審判- - Brother NISHIKI Edition",23773
"2022-07-08 00:33","Ace of Hearts","Lights Off",2198
"2022-07-08 00:58","Brothers of Metal","Theft of the Hammer",178398
"2022-07-08 11:45","Brothers of Metal","Theft of the Hammer",74836
"2022-07-08 11:49","The Beatles","Here Comes The Sun - Remastered 2009",185782
"2022-07-08 12:00","Equilibrium","Snüffel",24490
"2022-07-08 12:44","Equilibrium","Snüffel",162175
"2022-07-08 13:34","Luiz Gonzaga","17 e 700 (Dezessete e Setecentos)",2560
"2022-07-08 14:45","Powerwolf","Amen & Attack",648
"2022-07-08 14:45","Powerwolf","Amen & Attack",1278
"2022-07-08 14:45","Mick Gordon","Rip & Tear",1687
"2022-07-08 14:45","Kit Walters","The Stains of Time - Maniac Agenda Mix",1069
"2022-07-08 14:45","Kit Walters","The Stains of Time - Maniac Agenda Mix",1061
"2022-07-08 14:45","Michael Jackson","Bad",0
"2022-07-08 14:45","RichaadEB","Night of Nights",0
"2022-07-08 14:45","Scatman John","Scatman's World",0
"2022-07-08 14:45","Donna Burke","Sins of The Father",936
"2022-07-08 14:45","Donna Burke","Sins of The Father",1342
"2022-07-08 14:45","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",0
"2022-07-08 14:45","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",23
"2022-07-08 14:45","Wind Rose","Diggy Diggy Hole",1605
"2022-07-08 14:45","Wind Rose","Diggy Diggy Hole",1611
"2022-07-08 14:45","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",0
"2022-07-08 14:45","Laura Shigihara","Loonboon",0
"2022-07-08 14:45","Luiz Gonzaga","17 e 700 (Dezessete e Setecentos)",4774
"2022-07-08 14:45","Foster The People","Pumped Up Kicks",1177
"2022-07-08 14:45","Michael Jackson","The Way You Make Me Feel - 2012 Remaster",241
"2022-07-08 14:45","Michael Jackson","The Way You Make Me Feel - 2012 Remaster",0
"2022-07-08 14:45","MGMT","Kids",565
"2022-07-08 14:45","MGMT","Kids",2324
"2022-07-08 14:45","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",23
"2022-07-08 14:45","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",1662
"2022-07-08 14:45","Alestorm","Drink",0
"2022-07-08 14:45","Hampton The Hampster","The HampsterDance Song",275
"2022-07-08 14:45","Hampton The Hampster","The HampsterDance Song",0
"2022-07-08 14:45","DragonForce","Through The Fire And Flames",5033
"2022-07-08 14:45","Blondie","One Way Or Another - Remastered 2001",23
"2022-07-08 14:45","Blondie","One Way Or Another - Remastered 2001",0
"2022-07-08 14:45","RichaadEB","Devil Trigger",0
"2022-07-08 14:45","RichaadEB","Devil Trigger",23
"2022-07-08 14:45","Jason Charles Miller","Red Sun - Maniac Agenda Mix",883
"2022-07-08 14:45","Jason Charles Miller","Red Sun - Maniac Agenda Mix",1160
"2022-07-08 14:45","MILKBLOOD","SICK OF BEING HONEST",1720
"2022-07-08 14:45","Qumu","Waluigi Pinball / Wario Stadium (From ""Mario Kart DS"")",1160
"2022-07-08 14:45","Qumu","Waluigi Pinball / Wario Stadium (From ""Mario Kart DS"")",882
"2022-07-08 14:45","fun.","Some Nights",1325
"2022-07-08 14:45","fun.","Some Nights",767
"2022-07-08 14:45","Halfbrick","Jetpack Joyride Main Theme",921
"2022-07-08 14:45","Halfbrick","Jetpack Joyride Main Theme",1709
"2022-07-08 14:45","Brothers of Metal","Prophecy of Ragnarök",158
"2022-07-08 14:45","Brothers of Metal","Prophecy of Ragnarök",248
"2022-07-08 14:45","Sabaton","The Red Baron",0
"2022-07-08 14:45","Os Kmaradas","Os Seis Manés",927
"2022-07-08 14:45","Os Kmaradas","Os Seis Manés",188
"2022-07-08 14:45","Mick Gordon","At Doom's Gate",0
"2022-07-08 14:45","Mick Gordon","At Doom's Gate",1123
"2022-07-08 14:45","Michael Jackson","Smooth Criminal - 2012 Remaster",211
"2022-07-08 14:45","Michael Jackson","Smooth Criminal - 2012 Remaster",180
"2022-07-08 14:46","Mick Gordon","Rip & Tear",2804
"2022-07-08 14:46","Foster The People","Pumped Up Kicks",2278
"2022-07-08 14:46","Alestorm","Drink",0
"2022-07-08 14:46","MILKBLOOD","SICK OF BEING HONEST",1270
"2022-07-08 14:46","Sabaton","The Red Baron",23
"2022-07-08 14:50","Mick Gordon","Rip & Tear",257734
"2022-07-08 14:54","Brothers of Metal","Prophecy of Ragnarök",222373
"2022-07-08 15:11","Alestorm","Drink",202586
"2022-07-08 15:13","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2022-07-08 15:18","Laura Shigihara","Loonboon",79146
"2022-07-08 15:26","NOMA","Brain Power",21398
"2022-07-08 15:26","KEN BLAST","The Top - Extended",280055
"2022-07-08 15:35","NOMA","Brain Power - Long Version",367827
"2022-07-08 15:42","DragonForce","Through The Fire And Flames",439159
"2022-07-08 15:48","Brothers of Metal","We Believe in Metal",282656
"2022-07-08 15:50","Qumu","Waluigi Pinball / Wario Stadium (From ""Mario Kart DS"")",132469
"2022-07-08 15:53","Mick Gordon","Rip & Tear",3823
"2022-07-08 15:53","Amaranthe","Digital World",963
"2022-07-08 15:53","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133723
"2022-07-08 15:53","MILKBLOOD","SICK OF BEING HONEST",1328
"2022-07-08 16:05","Brothers of Metal","Powersnake",109775
"2022-07-08 16:35","Brothers of Metal","Powersnake",114000
"2022-07-08 16:47","RichaadEB","Devil Trigger",194437
"2022-07-08 16:56","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2022-07-08 16:57","Mick Gordon","At Doom's Gate",70770
"2022-07-08 16:58","Gloryhammer","Hootsforce",72888
"2022-07-08 16:58","Sabaton","The Attack of the Dead Men",320
"2022-07-08 17:01","Brothers of Metal","Ride of the Valkyries",206727
"2022-07-08 17:05","Beast In Black","Die By The Blade",194885
"2022-07-08 17:25","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",153598
"2022-07-08 17:56","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",5300
"2022-07-08 18:13","RichaadEB","Night of Nights",199375
"2022-07-08 18:18","Wind Rose","Diggy Diggy Hole",316046
"2022-07-08 18:23","MGMT","Kids",155424
"2022-07-08 18:27","Foster The People","Pumped Up Kicks",239600
"2022-07-08 18:38","Beast In Black","Cry Out For A Hero",60801
"2022-07-08 19:05","Beast In Black","Cry Out For A Hero",63
"2022-07-08 19:07","Shokk","You Reposted in the Wrong Neighborhood I Glue70 Mashup",10179
"2022-07-08 19:11","Lemon Demon","Two Trucks",247220
"2022-07-08 19:12","Alex Roe","The Flame of Ambition",24382
"2022-07-08 19:14","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2022-07-08 19:19","RichaadEB","Bad Apple!!",299130
"2022-07-08 19:25","Os Kmaradas","Os Seis Manés",192862
"2022-07-08 19:41","Powerwolf","Amen & Attack",205621
"2022-07-08 21:06","Powerwolf","Amen & Attack",29397
"2022-07-08 21:07","Grailknights","Pumping Iron Power",20612
"2022-07-08 21:07","Beast In Black","Unlimited Sin",9749
"2022-07-08 21:13","Deep Purple","Smoke on the Water",337641
"2022-07-08 21:17","DragonForce","Ashes of the Dawn",273554
"2022-07-08 21:26","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2022-07-08 21:30","Os Kmaradas","Os Seis Manés, Pt. 2",229854
"2022-07-08 21:32","Halfbrick","Jetpack Joyride Main Theme",133110
"2022-07-08 21:39","Earth, Wind & Fire","Let's Groove",339359
"2022-07-08 21:47","Rick Astley","Together Forever",205566
"2022-07-08 21:52","Beast In Black","Blind And Frozen",304622
"2022-07-08 21:55","Max Coveri","Running in the 90's",146448
"2022-07-08 22:17","DragonForce","Fury Of The Storm",406883
"2022-07-08 22:29","Donna Burke","Sins of The Father",112875
"2022-07-08 22:33","Donna Burke","Sins of The Father",181394
"2022-07-08 22:52","Scatman John","Scatman's World",36985
"2022-07-09 19:33","Brothers of Metal","Gods of War",234841
"2022-07-09 19:34","Andrey Avkhimovich","At Doom's Gate",2867
"2022-07-09 19:34","Bonnie Tyler","Holding Out for a Hero - From ""Footloose"" Soundtrack",45022
"2022-07-09 19:44","Carpenter Brut","Maniac",23426
"2022-07-09 20:26","Lena Raine","Infinite Amethyst",4200
"2022-07-09 20:26","Carpenter Brut","Maniac",51507
"2022-07-09 20:29","Lena Raine","otherside",195303
"2022-07-09 20:34","Lena Raine","Infinite Amethyst",271836
"2022-07-09 20:37","Powerwolf","Demons Are a Girl's Best Friend",218080
"2022-07-09 20:41","Beast In Black","From Hell With Love",235334
"2022-07-09 20:50","Mick Gordon","Bfg Division",506821
"2022-07-09 20:54","Brothers of Metal","Theft of the Hammer",250287
"2022-07-09 20:57","Korpiklaani","Ievan Polkka",188429
"2022-07-09 20:59","Graeme Cornies","I'm My Own Master Now - Platinum Mix",130546
"2022-07-09 21:09","Casey Edwards","Bury the Light",582426
"2022-07-09 21:22","Gloryhammer","Universe on Fire",72864
"2022-07-11 10:58","Powerwolf","Amen & Attack",0
"2022-07-11 10:58","Kit Walters","The Stains of Time - Maniac Agenda Mix",590
"2022-07-11 10:58","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",351
"2022-07-11 10:58","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",2061
"2022-07-11 10:58","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",0
"2022-07-11 10:58","Alestorm","Drink",533
"2022-07-11 10:58","RichaadEB","Devil Trigger",401
"2022-07-11 10:58","Lena Raine","Rubedo",17104
"2022-07-11 10:58","Jason Charles Miller","Red Sun - Maniac Agenda Mix",4589
"2022-07-11 10:58","insaneintherainmusic","Pigstep (From ""Minecraft"")",7463
"2022-07-11 10:58","Brothers of Metal","Prophecy of Ragnarök",0
"2022-07-11 10:58","Michael Jackson","Smooth Criminal - 2012 Remaster",0
"2022-07-11 10:59","Mick Gordon","Rip & Tear",23
"2022-07-11 10:59","Wind Rose","Diggy Diggy Hole",3224
"2022-07-11 10:59","Foster The People","Pumped Up Kicks",544
"2022-07-11 10:59","Blondie","One Way Or Another - Remastered 2001",286
"2022-07-11 10:59","Halfbrick","Jetpack Joyride Main Theme",1291
"2022-07-11 11:00","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",29705
"2022-07-11 11:00","MGMT","Kids",55432
"2022-07-11 11:00","Mick Gordon","Bfg Division",853
"2022-07-11 11:01","Necromorphic Despair","The Only Thing They Fear Is You",28626
"2022-07-11 11:01","Mick Gordon","Bfg Division",1262
"2022-07-11 11:01","RichaadEB","Devil Trigger",7591
"2022-07-11 11:21","Mick Gordon","Bfg Division",506821
"2022-07-11 11:23","Mick Gordon","At Doom's Gate",70770
"2022-07-11 11:31","Brothers of Metal","Prophecy of Ragnarök",222373
"2022-07-11 11:41","DragonForce","Through The Fire And Flames",439159
"2022-07-11 11:59","Max Coveri","Running in the 90's",146448
"2022-07-11 12:00","Laura Shigihara","Loonboon",75910
"2022-07-11 12:00","Alestorm","Drink",0
"2022-07-11 12:25","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2022-07-11 12:29","Brothers of Metal","We Believe in Metal",282656
"2022-07-11 12:30","Gloryhammer","Hootsforce",51565
"2022-07-11 12:30","DragonForce","Fury Of The Storm",0
"2022-07-11 12:32","Grailknights","Pumping Iron Power",86029
"2022-07-11 12:32","Halfbrick","Jetpack Joyride Main Theme",0
"2022-07-11 12:35","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2022-07-11 12:39","Mick Gordon","Rip & Tear",257734
"2022-07-11 12:47","RichaadEB","Night of Nights",199375
"2022-07-11 12:50","Os Kmaradas","Os Seis Manés",192862
"2022-07-11 14:02","Grailknights","Cthulhu",211371
"2022-07-11 14:07","Brothers of Metal","Gods of War",234841
"2022-07-11 14:31","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",94835
"2022-07-11 14:59","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",5363
"2022-07-11 16:47","Necromorphic Despair","The Only Thing They Fear Is You",28957
"2022-07-11 21:13","MGMT","Kids",28282
"2022-07-11 21:18","Brothers of Metal","We Believe in Metal",282656
"2022-07-11 21:26","Mick Gordon","Bfg Division",506821
"2022-07-11 21:39","Kit Walters","The Stains of Time - Maniac Agenda Mix",12853
"2022-07-11 23:07","Kit Walters","The Stains of Time - Maniac Agenda Mix",117423
"2022-07-11 23:10","Max Coveri","Running in the 90's",146448
"2022-07-11 23:11","Gloryhammer","Hootsforce",72541
"2022-07-11 23:11","Amaranthe","Digital World",15801
"2022-07-11 23:11","DragonForce","Through The Fire And Flames",0
"2022-07-11 23:11","Jason Charles Miller","Red Sun - Maniac Agenda Mix",0
"2022-07-11 23:11","Brothers of Metal","Prophecy of Ragnarök",1417
"2022-07-11 23:12","Alestorm","Drink",815
"2022-07-11 23:12","RichaadEB","Devil Trigger",1509
"2022-07-11 23:12","Sabaton","The Attack of the Dead Men",1349
"2022-07-11 23:21","DragonForce","Fury Of The Storm",406883
"2022-07-11 23:25","Brothers of Metal","Gods of War",234841
"2022-07-11 23:28","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2022-07-11 23:33","RichaadEB","Bad Apple!!",299130
"2022-07-11 23:44","Donna Burke","Sins of The Father",89934
"2022-07-12 12:10","Donna Burke","Sins of The Father",3857
"2022-07-12 12:43","アトラスサウンドチーム","specialist",243786
"2022-07-12 12:44","Laura Shigihara","Loonboon",6750
"2022-07-12 12:44","Korpiklaani","Jägermeister",2963
"2022-07-12 12:44","Beast In Black","Cry Out For A Hero",2379
"2022-07-12 12:46","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",158760
"2022-07-12 12:48","Graeme Cornies","I'm My Own Master Now - Platinum Mix",130546
"2022-07-12 12:56","Powerwolf","Amen & Attack",28848
"2022-07-12 12:56","Mick Gordon","Rip & Tear",146
"2022-07-12 12:56","RichaadEB","Night of Nights",9531
"2022-07-12 12:56","MILKBLOOD","SICK OF BEING HONEST",17523
"2022-07-12 13:02","RichaadEB","Bad Apple!!",299130
"2022-07-12 13:05","Brothers of Metal","Ride of the Valkyries",206727
"2022-07-12 13:32","DragonForce","Ashes of the Dawn",273554
"2022-07-12 13:35","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2022-07-12 13:37","Scatman John","Scatman's World",67762
"2022-07-12 13:37","Qumu","Waluigi Pinball / Wario Stadium (From ""Mario Kart DS"")",5710
"2022-07-12 13:37","Os Kmaradas","Os Seis Manés",1252
"2022-07-12 13:37","Mick Gordon","At Doom's Gate",2007
"2022-07-12 13:41","Brothers of Metal","Theft of the Hammer",250287
"2022-07-12 13:45","Beast In Black","No Surrender",255256
"2022-07-12 13:48","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2022-07-12 13:49","Hampton The Hampster","The HampsterDance Song",23077
"2022-07-12 13:49","Halfbrick","Jetpack Joyride Main Theme",1774
"2022-07-12 13:53","Alestorm","Treasure Chest Party Quest",256417
"2022-07-12 13:58","fun.","Some Nights",277040
"2022-07-12 14:12","Foster The People","Pumped Up Kicks",1174
"2022-07-12 14:12","Foster The People","Lotus Eater",75009
"2022-07-12 14:13","Andrey Avkhimovich","At Doom's Gate",16149
"2022-07-12 14:18","""Weird Al"" Yankovic","Hardware Store",223956
"2022-07-12 14:21","MGMT","Kids",142695
"2022-07-12 14:24","Powerwolf","Incense & Iron",237933
"2022-07-12 14:28","Grailknights","Cthulhu",211371
"2022-07-12 14:32","Beast In Black","From Hell With Love",235334
"2022-07-12 14:36","Gloryhammer","Universe on Fire",70776
"2022-07-12 15:00","Mick Gordon","Bfg Division",506821
"2022-07-12 15:06","Sabaton","The Last Stand",235840
"2022-07-12 15:07","Brothers of Metal","Yggdrasil",43935
"2022-07-12 15:18","Casey Edwards","Bury the Light",582426
"2022-07-12 15:23","Wind Rose","Diggy Diggy Hole",316046
"2022-07-12 15:33","Grailknights","Pumping Iron Power",194304
"2022-07-12 15:49","Brothers of Metal","Powersnake",223492
"2022-07-12 15:52","SEGA SOUND TEAM","Friday Night",96200
"2022-07-12 16:07","Sabaton","The Red Baron",84844
"2022-07-12 16:26","Lena Raine","Ancestry",24730
"2022-07-12 16:26","Lena Raine","Stand Tall",4438
"2022-07-12 16:29","Lena Raine","otherside",195303
"2022-07-12 16:45","Lena Raine","Infinite Amethyst",8981
"2022-07-12 18:42","Hampton The Hampster","The HampsterDance Song",23752
"2022-07-12 18:42","Qumu","Waluigi Pinball / Wario Stadium (From ""Mario Kart DS"")",6715
"2022-07-12 18:42","Halfbrick","Jetpack Joyride Main Theme",24688
"2022-07-12 18:47","Wind Rose","Diggy Diggy Hole",316046
"2022-07-12 18:55","DragonForce","Through The Fire And Flames",439159
"2022-07-12 18:58","RichaadEB","Devil Trigger",194437
"2022-07-12 19:00","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2022-07-12 19:16","Brothers of Metal","Prophecy of Ragnarök",222373
"2022-07-12 19:18","SEGA SOUND TEAM","Friday Night",89705
"2022-07-12 19:18","Grailknights","Cthulhu",1047
"2022-07-12 19:18","Grailknights","Cthulhu",615
"2022-07-12 19:18","Brothers of Metal","Prophecy of Ragnarök",1022
"2022-07-12 19:18","Brothers of Metal","Prophecy of Ragnarök",5295
